parcel_number,date,price
7368007018,3/3/1989,270000
8503020002,10/19/2020,1100000
8503020002,4/27/2007,830000
5321020028,10/19/2020,3577000
3005002041,10/19/2020,400000
3005002041,9/30/1999,190000
3005002041,3/8/1995,441594
3005002041,12/1/1988,600000
4051020026,10/19/2020,489000
5088003052,10/19/2020,1350000
5734018023,10/19/2020,562000
5734018023,6/13/2012,269000
5734018023,3/1/2012,13619
5734018023,6/19/1991,147000
7413008037,10/19/2020,385000
7413008037,7/15/2016,277000
7413008037,12/11/2003,220000
7413008037,10/4/1991,123745
8586006018,10/19/2020,1208000
7255021027,10/19/2020,660000
7255021027,4/6/2017,500000
7255021027,6/28/2010,330000
4326024054,10/19/2020,871000
4326024054,9/15/2017,750000
4326024054,10/5/2012,510000
4326024054,10/17/2006,524000
3204045054,10/19/2020,536000
3204045054,6/9/2005,482000
3204045054,7/20/2001,262000
6359028005,10/19/2020,700000
7583036012,5/10/2017,1390000
7583036012,9/30/2009,900000
7583036012,5/4/2005,1235000
7583036012,2/11/2005,985000
4119030001,10/19/2020,1525000
4119030001,2/22/2010,685000
2126002009,10/19/2020,690000
2126002009,1/29/2016,475000
2126002009,8/27/2002,211000
2126002009,5/17/2000,155000
3147032045,10/19/2020,337000
3147032045,9/1/2016,210000
3147032045,4/8/2010,89100
3147032045,7/14/2004,218000
3147032045,6/16/1989,97000
7379017023,10/19/2020,1382000
7379017023,12/21/2011,779000
7379017023,9/19/1995,361000
7379017023,11/22/1988,458000
2810103006,10/19/2020,670000
2810103006,12/20/2012,435000
2810103006,6/22/2012,989000
2810103006,1/26/2007,13430000
7330012017,10/19/2020,715000
7330012017,12/15/2016,573000
7330012017,10/1/2012,390000
7330012017,7/28/2011,325000
7330012017,10/18/2004,
8440001010,10/19/2020,564000
8440001010,4/19/1991,169000
7343016037,10/19/2020,575000
2283025054,10/19/2020,500000
2283025054,5/7/2013,228000
2283025054,10/3/2005,375000
2283025054,8/18/2005,
2283025054,8/12/1999,110000
2283025054,3/16/1994,80000
2283025054,4/6/1989,157000
2639039008,10/19/2020,600000
2639039008,11/19/2015,435000
2639039008,5/15/2014,299000
2639039008,4/11/2014,265000
2639039008,1/20/2006,490000
2639039008,7/19/1995,103000
2639039008,10/11/1990,176000
3084020001,10/19/2020,8000
5633010059,10/19/2020,661000
5633010059,7/1/1993,215000
5633010059,2/24/1988,185000
8285016004,10/19/2020,670000
8285016004,11/9/2012,423000
3129010006,10/19/2020,700000
7266024058,10/19/2020,437500
7266024058,3/5/2015,260000
7266024058,6/22/2010,162000
7266024058,11/18/2005,355000
2263006019,10/19/2020,925000
2263006019,4/26/1994,252181
2263006019,8/28/1990,380000
2263006019,3/30/1990,230000
7113004029,10/19/2020,505000
7439026090,10/19/2020,570000
7439026090,5/18/2005,515000
8622027111,1/25/2007,251000
5748025024,10/19/2020,1265000
5748025024,6/5/2002,417000
5748025024,5/11/2000,339000
5748025024,5/17/1991,275000
5748025024,6/16/1988,247500
3153092036,10/19/2020,465000
3153092036,6/2/2017,359000
3153092036,11/14/2014,298000
3153092036,1/20/2010,225000
3153092036,12/28/2009,172500
4184005032,10/19/2020,1649000
4184005032,4/29/1999,407000
4184005032,5/31/1991,250000
7226017027,10/19/2020,969000
7226017027,6/15/1994,215000
3110033027,10/19/2020,435000
6193015023,10/19/2020,575000
6193015023,6/30/2015,338000
6193015023,1/27/1999,136500
5003005023,10/19/2020,685000
5003005023,3/7/1997,127000
5003005023,8/9/1996,86000
4145018002,10/19/2020,1030000
5153003014,10/19/2020,1185000
5749001005,5/26/2009,220000
5749001005,3/13/1997,295000
3244070123,10/19/2020,435000
3244070123,5/30/2008,300000
3244070123,3/15/1994,142500
6226002400,4/17/2015,850000
6226002400,7/1/2008,950000
6226002400,9/22/1999,375000
5241017001,4/27/1994,126000
3005012019,10/19/2020,425000
3005012019,10/27/2014,289000
2076019012,10/19/2020,1285000
2076019012,8/18/2017,1100000
2076019012,10/11/2007,1033000
2076019012,4/29/1999,419000
2076019012,4/14/1989,470000
8719015034,11/20/2020,614000
2639038020,11/20/2020,580000
2639038020,10/28/2015,360000
5546029205,11/20/2020,2400000
5546029205,7/2/2019,2600000
7535014014,11/20/2020,1285000
7535014014,5/5/1994,408500
7535014014,10/24/1990,510000
7535014014,5/9/1989,305000
3217031024,11/20/2020,812000
3217031024,8/23/2001,435000
3217031024,9/6/1988,289500
6318009009,11/20/2020,285000
6318009009,7/26/2017,120000
6318009009,9/30/2003,89000
5650016003,11/20/2020,1086000
5650016003,4/28/1994,262000
7138020028,11/20/2020,1000000
7138020028,10/18/2010,617500
5325013023,11/20/2020,1972000
5325013023,6/4/2013,1400000
5325013023,4/28/2004,1225000
5325013023,7/27/2000,526000
8406002114,11/20/2020,594000
8371007022,11/20/2020,627500
8371007022,8/31/2006,450000
8371007022,7/20/2001,173500
8371007022,3/9/1992,147000
2866056009,11/20/2020,725000
2866056009,4/17/2003,392000
5716030062,11/20/2020,1325000
5716030062,6/20/2012,565000
5716030062,12/3/2003,470000
5802013009,11/20/2020,775000
3061013026,11/20/2020,576000
3061013026,3/26/2004,383000
3061013026,11/5/1998,214500
3061013026,10/7/1988,300000
2157010024,11/20/2020,1125000
2157010024,9/16/2016,850000
2284003018,11/20/2020,1150000
2284003018,3/20/2002,435000
6264012026,11/20/2020,525000
6264012026,8/1/2000,111000
6264012026,2/26/1997,110000
2660016014,11/20/2020,615000
2660016014,10/10/2008,340000
2660016014,4/8/2008,516201
2660016014,11/9/2006,574000
5571012005,11/20/2020,3050000
5571012005,9/30/2016,1874500
5571012005,12/13/2012,1450000
5571012005,6/17/1992,
8544005010,11/20/2020,515000
8544005010,12/17/2013,351500
8544005010,9/30/2013,265000
8544005010,3/7/2002,170000
8544005010,4/28/1995,135000
7219024089,11/20/2020,470000
7219024089,7/7/2010,300000
7219024089,7/24/2007,435000
7219024089,6/2/2005,375000
4169013013,9/16/1993,1200000
4169013013,12/20/1988,1250000
2688023009,11/20/2020,850000
2688023009,4/22/2010,385000
2688023009,1/15/2010,307000
2688023009,1/15/2004,410000
2688023009,7/31/2003,350000
2864008091,11/20/2020,307000
2864008091,7/27/2018,290000
2864008091,7/17/2014,160000
2864008091,6/13/1994,61000
2864008091,10/31/1990,67000
2243016027,11/20/2020,879000
2243016027,6/10/1991,235000
6383010009,11/20/2020,460000
6383010009,2/3/2009,260000
6383010009,1/24/2002,175000
6383010009,8/19/1997,116000
6157017022,11/20/2020,600000
6157017022,8/5/2003,256000
6157017022,12/29/2000,175000
6157017022,8/29/2000,95000
6157017022,9/3/1999,160000
6157017022,12/15/1998,74397
6157017022,10/18/1994,65000
8340009029,11/20/2020,605000
8340009029,1/21/2015,366000
8340009029,9/22/2014,276000
2314009003,11/20/2020,677000
4178021016,6/8/2000,922000
7168026023,11/20/2020,660000
7168026023,2/26/2020,405000
7168026023,8/28/1991,195000
7168026023,9/1/1989,189900
7410024003,11/20/2020,645000
7410024003,4/6/1995,150590
7410024003,11/23/1988,239000
8701029152,11/20/2020,460000
8444028022,11/20/2020,644000
8444028022,10/31/2016,560000
8444028022,12/28/2012,350000
8444028022,10/3/2000,213000
8371014047,11/20/2020,950000
8371014047,11/16/1993,8000
2381023014,11/20/2020,1335000
2515005031,11/20/2020,3300000
2515005031,8/22/2019,2475000
2515005031,9/6/2006,765000
2515005031,4/12/1993,660000
3083001024,11/20/2020,13000
5761019008,11/20/2020,910500
8701029021,11/20/2020,810000
7240018006,11/20/2020,1450000
7240018006,9/1/2017,1300000
7240018006,9/20/1988,675000
2333007035,10/3/1997,2526000
2333007035,6/13/1996,1250000
2836075120,11/20/2020,620000
2836075120,8/30/2016,500000
8371014048,11/20/2020,950000
2229003040,11/20/2020,625000
5391010040,1/17/2014,430000
4134010082,11/20/2020,589000
4134010082,12/30/2014,414000
4134010082,4/9/2010,330000
4134010082,2/1/2010,28524177
4134010082,8/25/2004,365000
4134010082,8/10/2001,187500
4134010082,10/28/1992,155000
8371014039,11/20/2020,950000
8371014039,1/21/1998,100000
2116018194,10/9/2014,230000
2116018194,7/7/1989,135000
6109023003,11/20/2020,655000
8665015019,11/20/2020,813000
2367013022,11/20/2020,2550500
2367013022,5/23/2017,2150000
2367013022,9/18/2014,750000
2367013022,5/11/2005,785000
4080021026,11/20/2020,650000
5589032049,11/20/2020,2760000
3053013018,11/20/2020,21000
3053013018,12/5/2003,7000
5737012070,11/20/2020,605000
5737012070,10/1/2004,449000
2844025019,11/20/2020,945000
2844025019,3/3/2003,430000
2844025019,7/17/1995,280000
5163020168,11/20/2020,620000
5163020168,5/15/2007,530000
4166008034,11/20/2020,1025000
4166008034,4/29/1998,295000
4166008034,8/15/1997,270000
4166008034,1/29/1991,261000
5838003004,11/20/2020,755000
2830037030,8/20/2019,725000
2830037030,4/19/1990,367000
2810102012,9/20/2011,305000
2810102012,8/18/2005,516000
5711010032,11/20/2020,1210000
2368025013,11/20/2020,1975000
2368025013,4/29/2011,1150000
2368025013,5/9/2001,740000
2368025013,10/13/2000,380000
2368025013,9/8/2000,330000
3382017029,11/20/2020,100000
3382017029,4/12/2019,100000
2357020012,11/20/2020,1350000
2357020012,6/21/2018,1250000
2357020012,11/15/2013,852000
2357020012,7/22/2013,600000
4275009035,11/20/2020,1050000
4275009035,11/22/2016,905000
4275009035,9/7/2000,330000
4082012191,11/20/2020,460000
4082012191,8/25/2011,320000
4082012191,8/17/2010,320000
2169008011,11/20/2020,857000
2169008011,12/14/2018,725000
3214024019,11/20/2020,585000
3214024019,4/7/2016,425000
3214024019,5/16/1995,52000
3214024019,2/2/1990,150000
2536010050,11/20/2020,335000
2536010050,12/13/2016,215000
2536010050,9/12/2006,291000
2536010050,7/12/2002,117500
2536010050,11/7/2000,91000
2536010050,5/2/2000,67000
2536010050,4/28/1995,76000
2536010050,10/28/1988,76000
2036002003,11/20/2020,860000
2036002003,7/29/2016,659000
2036002003,11/19/2004,503000
8160026010,11/20/2020,620000
8764018005,11/20/2020,1500000
8764018005,8/11/2010,959500
8764018005,1/31/1989,345000
7463012089,11/20/2020,355000
7463012089,12/14/2017,299000
7463012089,11/20/2008,225000
4231012033,11/20/2020,1610000
4231012033,6/30/2006,1035000
4231012033,5/27/2005,1139000
4231012033,6/28/2004,620000
4001012017,1/4/2018,865000
8705020029,11/20/2020,490000
8705020029,10/31/2014,350000
8705020029,6/27/1989,116000
7189028007,11/20/2020,885000
7189028007,3/17/2014,586000
7189028007,6/14/2006,99500
7557039074,11/20/2020,440000
7557039074,11/20/2012,235000
7557039074,9/9/2005,400000
7557039074,6/13/1997,87500
7557039074,8/18/1988,134000
2865093028,11/20/2020,510000
8243040055,11/20/2020,526500
8243040055,1/21/2016,395000
8243040055,11/26/2014,295000
8243040055,8/1/2005,425000
7411008019,11/20/2020,575000
7411008019,3/18/2003,333000
7411008019,10/14/1999,189000
5837010001,11/20/2020,912000
5837010001,12/24/2015,610000
5837010001,7/30/2014,415000
5837010001,4/17/1997,122500
8037046109,11/20/2020,410000
8037046109,3/15/1991,83000
2231021017,11/20/2020,705000
5870018017,11/20/2020,1984500
5870018017,6/8/2012,1289000
8130008019,11/20/2020,660000
8130008019,5/10/2012,389000
4169025010,11/20/2020,1700000
2515013022,11/20/2020,560000
2242017136,11/20/2020,418000
2242017136,2/3/2015,249000
2242017136,11/22/1995,46000
5779011001,9/14/1998,360000
5201010032,11/20/2020,912000
2162001157,11/20/2020,460000
2162001157,12/23/2013,320000
2162001157,2/15/2013,212500
5132018030,11/20/2020,2626000
7059029017,11/20/2020,660000
7059029017,3/29/2013,380000
7059029017,1/8/2013,275000
7059029017,10/2/2006,520000
4173007017,11/20/2020,1949000
4173007017,3/2/2018,1820000
4173007017,3/11/2016,1328000
4173007017,9/10/2008,990000
4173007017,9/6/1996,230000
8170038040,11/20/2020,758500
8170038040,10/31/2012,350000
8170038040,12/15/2005,690000
8132014042,11/20/2020,610000
8132014042,9/23/2008,365000
8132014042,1/19/2000,175000
6359008019,11/20/2020,685000
6359008019,5/5/2009,420000
7033031029,11/20/2020,669000
7033031029,8/26/2016,560000
2045023011,11/20/2020,905000
2045023011,10/18/1989,330000
5588006009,11/20/2020,2800000
5588006009,7/20/2010,1930000
5588006009,8/15/2007,1675000
5588006009,9/30/2003,1100000
6059022012,11/20/2020,480000
6059022012,9/28/2010,170000
6059022012,9/24/2010,160000
6059022012,2/7/2003,144000
6059022012,8/7/2001,146000
6059022012,4/1/1988,87000
7141011038,11/20/2020,985000
3103003042,11/20/2020,480000
5062009016,11/20/2020,862000
5062009016,8/30/2016,545000
5062009016,5/23/2001,185000
5062009016,2/28/1990,131500
4149011177,11/20/2020,860000
4149011177,2/23/2016,700000
4149011177,7/31/2007,707000
7410027047,11/20/2020,3100000
7410027047,12/7/2012,2080000
7410027047,6/25/2002,420000
8371014022,11/20/2020,950000
5594010021,11/20/2020,1151000
5594010021,12/26/2012,630000
8292021016,11/20/2020,950000
8371014038,11/20/2020,950000
8371014038,1/21/1998,100000
8371014019,11/20/2020,950000
8371014019,10/26/1994,103000
8434017054,11/20/2020,375000
8434017054,6/23/2017,310000
8434017054,6/19/2014,276500
8434017054,9/22/2008,257000
5028015008,11/20/2020,999000
5028015008,3/28/2012,450000
5028015008,10/14/2004,560000
8029029032,11/20/2020,600000
8029029032,7/28/2014,390000
8588019041,11/20/2020,938000
8588019041,6/20/2002,432000
8588019041,8/29/1997,
7410027046,11/20/2020,3100000
7410027046,12/7/2012,2080000
7410027046,3/26/2003,425000
7410027046,5/5/1994,225000
7241030018,11/20/2020,1275000
7241030018,8/16/2013,875000
7241030018,6/8/2005,970000
7241030018,3/24/1999,379000
7458002009,11/20/2020,640000
7502006011,11/20/2020,2475000
7502006011,10/26/2017,2500000
7502006011,5/17/2006,2087000
7502006011,3/10/2005,1725000
7502006011,11/26/2003,575000
7502006011,12/27/2002,528500
8678039015,11/20/2020,790000
8678039015,12/5/2000,339000
2225014077,11/20/2020,480000
2225014077,12/28/2016,315000
5473043019,11/20/2020,1350000
5473043019,1/27/2000,32500
5473043019,9/15/1998,6000
3336013025,11/20/2020,10000
3336013025,3/27/2018,6500
2063044014,11/20/2020,1530000
5424025014,3/6/2020,1050000
3029027026,11/20/2020,282500
7127013029,5/31/2007,439000
2623007020,11/20/2020,530000
2629003071,11/20/2020,565000
2629003071,3/22/2013,232000
2629003071,6/28/2007,549000
4391028015,11/20/2020,33750000
4391028015,7/3/2019,30000000
4391028015,12/28/2016,32000000
4391028015,3/5/2013,12500000
4391028015,9/25/2007,7470000
4274005039,11/20/2020,523000
4274005039,9/10/2009,319000
4274005039,12/29/2006,355000
4274005039,6/30/1998,80500
4274005039,7/31/1992,95000
5590014064,11/20/2020,610000
3204058085,11/20/2020,600000
3204058085,10/31/2018,430000
3204058085,5/29/1997,159000
3154019015,11/20/2020,308000
3154019015,5/18/2018,241000
3154019015,7/16/2014,152500
3154019015,2/28/2014,107000
3154019015,6/20/2005,260000
3154019015,12/11/1998,69000
3154019015,9/19/1991,100000
7589004075,11/20/2020,590000
4281010084,6/14/2017,1350000
4281010084,10/27/2009,881000
4281010084,8/20/1993,369000
5691002004,11/20/2020,875000
5144028045,11/20/2020,530000
5144028045,8/13/2007,550100
2146040128,11/20/2020,440000
2146040128,3/6/2019,407000
2146040128,1/12/2012,265000
2146040128,10/17/2008,313000
3072005025,11/20/2020,32000
3072005025,2/11/2019,20000
3072005025,4/18/2006,68500
3072005025,7/15/2004,13500
8167027037,11/20/2020,555000
5339023013,11/20/2020,968000
5339023013,11/20/2002,385000
5339023013,5/1/1989,370000
3124004011,11/20/2020,370000
3124004011,5/31/2011,190000
2801021024,11/20/2020,570000
2801021024,6/1/2009,308000
2801021024,6/24/2004,415000
3214024018,11/20/2020,585000
3214024018,4/7/2016,425000
3214024018,5/16/1995,52000
3214024018,2/2/1990,150000
8152003003,11/20/2020,695000
8152003003,7/23/1997,148000
5156003007,11/20/2020,1716000
5156003007,8/1/2017,850000
5156003007,6/18/2012,660000
5156003007,8/16/1990,122000
5156003007,8/16/1990,61000
5068025003,11/20/2020,1095000
5579021010,11/20/2020,1170000
5579021010,8/10/2007,960000
5579021010,11/15/2006,745000
3119027129,11/20/2020,358000
3119027129,9/9/2015,219500
3119027129,11/29/2011,133000
3119027129,8/21/2002,142000
2254031020,11/20/2020,886000
2254031020,9/10/2015,740000
2254031020,4/20/2015,530000
2254031020,3/27/2009,425000
5601010001,11/20/2020,985000
5601010001,9/22/2015,799000
5601010001,5/5/2000,348500
2149018053,11/20/2020,685000
2149018053,10/29/2018,665000
2149018053,3/6/1996,115000
2608020007,11/20/2020,740000
2401047082,11/20/2020,676000
2401047082,11/1/2017,610000
2401047082,6/22/2012,400000
2401047082,10/1/2008,472500
2401047082,9/5/2008,490000
2401047082,1/18/2002,255000
2401047082,5/28/1998,175000
6252020036,11/20/2020,465000
6252020036,10/2/2009,315000
6252020036,11/2/1995,153000
6252020036,3/31/1989,171500
2644026056,8/6/1993,102000
2644026056,8/5/1993,417000
8250009002,11/20/2020,510000
8250009002,10/28/2002,195000
8250009002,6/22/1990,156000
2279021007,11/20/2020,2300000
2279021007,1/21/2020,1320000
2279021007,9/30/1998,426000
8224025003,11/20/2020,1040000
6120011030,11/20/2020,1095000
6120011030,12/4/2017,799000
6120011030,11/21/2014,525000
6120011030,10/10/2000,204000
6120011030,11/29/1994,240000
2423007042,11/20/2020,524000
2423007042,11/17/2009,322500
2423007042,4/25/2006,455000
2423007042,2/28/1991,160000
5073011001,9/22/2015,1555000
5073011001,3/4/2011,1050000
5073011001,2/22/2008,2350000
5073011001,8/24/2006,1600000
5073011001,9/3/2004,950000
5073011001,8/27/2003,724000
5073011001,11/2/2000,355000
5073011001,9/12/1989,770000
4211037240,11/20/2020,2240000
4211037240,9/30/2020,2288000
4211037240,9/23/2020,2150000
4211037240,7/27/2020,2240000
4211037240,3/31/2020,2350000
4211037240,3/16/2020,2188000
4211037240,12/13/2019,2300000
4211037240,12/10/2019,2100000
4211037240,11/8/2019,2562000
2171021056,11/20/2020,930000
2171021056,12/20/2005,717500
2171021056,6/6/1994,161000
7584016022,11/20/2020,1575000
8625054078,11/20/2020,1800000
8625054078,1/31/2017,1889000
8625054078,10/12/2016,5519500
4113013012,11/20/2020,1700000
4113013012,8/27/1997,162500
8318019005,12/13/2013,343500
8318019005,7/26/2013,423000
8318019005,10/14/1992,142000
3204052024,11/20/2020,675000
3204052024,6/29/1993,256000
2455009019,11/20/2020,1250000
2455009019,10/18/2005,
2455009019,11/29/2001,320000
6318009016,11/20/2020,285000
6318009016,7/26/2017,120000
6318009016,9/30/2003,89000
8513010031,11/20/2020,570000
8513010031,12/3/2019,505000
8513010031,7/1/2002,195000
8513010031,12/3/1999,125000
8338021003,11/20/2020,475000
8338021003,9/15/2016,320000
8338021003,10/10/2008,190000
8338021003,8/2/2001,137500
8338021003,11/9/2000,110000
5139029070,7/13/2012,1500000
3153046027,11/20/2020,435000
3153046027,9/6/2013,240000
3153046027,2/10/2009,170000
3153046027,4/7/1999,140000
3153046027,7/8/1997,132000
3153046027,8/8/1989,165500
5178023021,11/20/2020,645000
5178023021,6/12/2017,420000
5178023021,3/25/2002,152000
7316012004,11/20/2020,485000
7106001040,11/20/2020,405000
7106001040,5/13/2016,270000
7106001040,6/4/2010,190000
7106001040,11/22/2004,282000
7106001040,10/4/2000,112000
8395029045,11/20/2020,725000
8395029045,7/19/2002,355000
8620023016,2/6/2003,
8620023016,5/12/1994,139000
8620023016,2/14/1994,75755
8620023016,11/22/1993,50604
3003065023,11/20/2020,360000
3003065023,11/3/2016,259000
3003065023,6/14/2013,150000
3003065023,7/8/2002,156000
3203064018,11/20/2020,410500
3203064018,8/14/2020,437000
3203064018,12/6/2018,1910000
6181033028,11/20/2020,425000
7191027001,11/20/2020,755000
7191027001,5/2/2014,514500
7191027001,8/20/2007,650000
7191027001,6/24/1988,212000
5069008017,11/20/2020,1465000
5069008017,2/26/2016,1186000
5069008017,4/1/2015,600000
5789001017,11/20/2020,2100000
5789001017,2/1/2013,1850000
5789001017,3/31/2011,670000
7431003009,11/20/2020,565000
7431003009,8/28/2020,415000
6125015031,11/9/2020,800000
6125015031,11/21/2001,200000
5374017007,11/20/2020,670000
5528003125,11/20/2020,576000
5528003125,9/22/2017,559000
5528003125,5/27/2005,455000
5528003125,12/23/2002,225000
5528003125,5/18/1993,120000
8173009055,11/20/2020,555000
8173009055,1/30/1989,1316013
8064047028,11/20/2020,613000
8064047028,3/17/2015,440000
8064047028,5/21/2002,310000
8064047028,4/25/1997,148000
8064047028,3/19/1992,230000
2811070030,11/20/2020,530000
2811070030,3/21/2019,480000
2811070030,5/13/2004,395000
2811070030,8/28/2001,231000
7039019073,5/23/2003,515000
7039019073,12/27/1990,392500
8160015001,11/20/2020,515000
2802007016,11/20/2020,570000
2802007016,9/24/2015,405000
2802007016,7/23/2010,290000
2802007016,2/19/2010,208500
2802007016,4/7/2005,420000
2802007016,10/31/2003,310000
2802007016,4/7/1999,152000
3141015050,11/20/2020,300000
3141015050,5/5/2017,203000
5650005031,11/20/2020,1470000
5650005031,11/29/2018,1210000
5650005031,7/25/2002,800000
5650005031,12/31/1996,60000
5830017024,10/4/2019,852000
5830017024,5/24/2018,640000
5530005027,11/20/2020,715000
2826070044,11/20/2020,865000
2826070044,12/2/2015,700000
2826070044,9/14/2006,682000
2826070044,4/7/2003,451000
2826070044,12/14/1999,363500
2826070044,5/28/1999,404000
8321001022,11/20/2020,535000
8166014015,11/20/2020,610000
8166014015,1/21/2016,330000
8166014015,8/15/2006,450000
8166014015,10/14/1994,128500
5304014005,11/20/2020,821000
5304014005,9/28/2016,602273
5304014005,6/25/2012,285000
3204030122,11/20/2020,625000
3204030122,5/3/1994,251000
3204030122,4/15/1993,1155000
2419008027,11/20/2020,1000000
2419008027,4/30/1996,145000
2419008027,7/10/1992,240000
2419008027,7/10/1992,290000
2419008027,7/10/1992,275000
8245023006,11/20/2020,530000
8245023006,10/7/2014,348500
8245023006,2/2/2011,269000
8245023006,6/29/2010,210000
8245023006,12/19/2007,425000
8245023006,10/17/2005,425000
8245023006,8/27/2003,230000
8245023006,12/4/1990,136000
7240025097,11/20/2020,315000
7240025097,12/17/2019,275000
7240025097,7/31/2017,250000
7240025097,2/25/2011,120000
7240025097,12/13/2002,116500
7337002040,8/21/2019,600000
7201020002,11/20/2020,647000
7201020002,9/14/2005,514000
7201020002,12/15/2004,407000
7201020002,11/25/2003,
7201020002,9/19/2003,
3083001031,11/20/2020,13000
7445010118,11/20/2020,425000
7445010118,2/18/2014,280000
7445010118,8/15/2003,269500
2616029012,11/20/2020,550000
2616029012,3/24/1989,130000
7447028002,11/20/2020,549000
7447028002,3/10/2017,366000
7447028002,9/24/2010,205000
7447028002,12/8/2009,127100
7447028002,4/1/1994,144000
7447028002,4/17/1989,155000
3103032053,11/20/2020,780000
3103032053,8/31/2005,478000
3103032053,3/30/2005,382000
4166004003,11/20/2020,1925000
2238021004,11/20/2020,820000
2841060036,11/20/2020,740000
2841060036,12/13/2017,685000
7079019024,11/20/2020,1210000
7079019024,4/27/2015,795000
7079019024,9/16/2011,566000
2809023004,11/20/2020,655000
2866057021,11/20/2020,817500
2866057021,6/13/2012,415500
2866057021,9/4/2002,397500
3147040059,11/20/2020,380000
3147040059,4/21/2010,152000
3147040059,12/2/2005,311500
8745011027,11/20/2020,585000
4335008077,11/20/2020,602000
4335008077,12/11/2014,495000
4335008077,9/26/2011,325000
4335008077,8/20/1992,
5493016035,11/20/2020,2600000
5493016035,4/3/2015,879000
8673020026,11/20/2020,1150000
2437028010,11/20/2020,1102500
2437028010,1/31/2013,595000
2437028010,8/23/2012,468000
2437028010,3/1/2006,815000
2437028010,5/17/2005,524500
2437028010,6/28/1993,175000
5549006013,11/20/2020,2870000
7115021035,11/20/2020,405000
8313028028,11/20/2020,475000
8313028028,1/30/2017,411000
5365012013,11/20/2020,1330000
5365012013,12/3/2015,825000
5365012013,5/18/1999,338000
5365012013,1/30/1989,350000
2162003049,11/20/2020,436000
2162003049,2/8/2017,345000
2162003049,8/8/1996,70000
2162003049,8/23/1991,145000
2162003049,5/20/1988,97000
2419008026,11/20/2020,980000
2419008026,5/28/1996,135000
2419008026,1/7/1993,275000
2419008026,7/10/1992,240000
2419008026,7/10/1992,275000
2419008026,7/10/1992,290000
7575002022,11/20/2020,1750000
7575002022,6/22/2001,680000
7575002022,6/2/1992,383500
7575002022,6/2/1992,545000
7575002022,8/19/1988,575000
5757015010,11/20/2020,1395000
5757015010,5/24/1996,315000
2810069084,11/20/2020,585000
2810069084,11/4/2004,424500
2812074053,9/10/2003,387000
5089012011,11/20/2020,1690000
5089012011,2/28/2003,551000
5678024004,11/20/2020,922000
8134012067,11/20/2020,310000
7231019024,11/20/2020,670000
6067010040,11/20/2020,430000
6061010002,11/20/2020,460000
6061010002,11/16/2020,450000
8204007007,11/20/2020,753000
8204007007,1/8/2020,600000
8204007007,9/19/1988,207000
2482008125,11/20/2020,444500
2482008125,6/25/2010,260000
5823018021,11/20/2020,860000
5823018021,6/8/2016,620000
5823018021,3/29/2011,275000
5823018021,5/23/2007,497000
5823018021,1/24/2007,410000
5823018021,11/16/2001,250000
5823018021,1/29/1988,99000
7115021008,11/20/2020,575000
7115021008,11/18/2020,550000
8546027042,11/20/2020,492000
3120001005,11/20/2020,221000
2401043119,11/20/2020,670000
8542002002,11/20/2020,515000
2360009037,11/20/2020,1250000
2360009037,1/12/2015,852500
2360009037,2/4/2003,443500
2360009037,10/1/1997,196000
8602007007,11/20/2020,500000
8666042018,11/20/2020,560000
8669005069,1/19/1995,199000
5835008016,11/20/2020,655000
5835008016,10/16/2008,354000
5835008016,9/18/2007,535000
5835008016,12/12/2005,456000
5550027038,11/20/2020,450000
5550027038,1/10/2020,475000
5132018031,11/20/2020,2626000
2255008005,11/20/2020,900000
2255008005,5/7/2019,760000
2255008005,9/12/2007,650000
2255008005,8/6/1993,199000
5561014005,11/20/2020,1859000
5561014005,6/20/2006,1367000
5344003002,11/20/2020,721000
5344003002,9/17/2003,400000
4238022002,11/20/2020,1965000
4238022002,12/30/2011,1145000
4238022002,7/26/2006,1130000
8163008024,11/20/2020,605000
8163008024,9/26/2014,360000
5533024014,6/19/2020,1600000
2263031035,11/20/2020,1070000
2263031035,12/31/2019,1015000
2263031035,11/18/2008,700000
2263031035,5/16/2003,405000
2263031035,9/27/2000,282000
2263031035,2/25/1999,220000
5758017072,11/20/2020,690000
5758017072,11/15/2016,690000
5758017072,1/7/2008,754000
2729004022,11/20/2020,1090000
2729004022,4/23/1996,265000
2729004022,4/12/1991,424000
3214024017,11/20/2020,585000
3214024017,4/7/2016,425000
3214024017,5/16/1995,52000
3214024017,2/2/1990,150000
8163034001,11/20/2020,675000
8163034001,8/13/1999,181000
8163034001,6/10/1999,145269
8163034001,11/9/1992,180000
8421005015,11/20/2020,600000
5103012013,11/20/2020,1000000
5103012013,12/1/2016,830000
8047007133,11/20/2020,490000
8047007133,3/29/2013,286000
7146006012,11/20/2020,1300000
7146006012,4/23/2020,918000
7146006012,11/22/2006,760000
7146006012,3/30/2006,800000
7146006012,11/6/2003,578000
8701049028,11/20/2020,920000
8701049028,6/26/1998,275000
8701049028,8/8/1988,204500
8617004066,11/20/2020,350000
8617004066,11/15/2019,250000
8617004066,9/21/2011,129000
8617004066,9/14/1988,72000
2166015005,11/20/2020,1145000
7187006019,11/20/2020,750000
7187006019,10/26/2012,440000
7187006019,5/24/2007,590000
7187006019,5/18/1999,232500
7187006019,8/26/1997,193000
2660025047,11/20/2020,630000
2660025047,2/5/2016,438000
2660025047,9/22/1999,147500
2618015017,11/20/2020,540000
8110026053,11/20/2020,632000
8110026053,7/2/2019,260000
