parcel_number,date,price
8293019021,"
3/16/2017                        ","
$748,000                        "
8293019021,"
4/8/2005                        ","
$570,000                        "
8293019021,"
6/9/2003                        ","
                                N/A
                        "
2055006039,"
1/25/2021                        ","
$981,000                        "
2055006039,"
8/17/2000                        ","
$312,000                        "
2055006039,"
7/12/1991                        ","
$257,000                        "
2055006039,"
10/21/1988                        ","
$246,500                        "
7217002064,"
1/25/2021                        ","
$2,200,000                        "
7217002064,"
2/2/2009                        ","
$2,400,000                        "
7217002064,"
1/17/2008                        ","
$1,667,000                        "
5520008011,"
12/20/2016                        ","
$768,000                        "
6111042030,"
1/25/2021                        ","
$757,000                        "
6111042030,"
8/16/2017                        ","
$100,000                        "
6111042030,"
4/17/2006                        ","
$716,000                        "
8207003185,"
1/25/2021                        ","
$400,000                        "
5636011086,"
1/25/2021                        ","
$725,000                        "
5636011086,"
4/9/2014                        ","
$445,000                        "
5636011086,"
8/23/2013                        ","
$356,275                        "
5636011086,"
7/5/2011                        ","
$271,000                        "
8421025044,"
11/4/2016                        ","
$392,000                        "
6050022028,"
1/25/2021                        ","
$515,000                        "
6050022028,"
4/11/2018                        ","
$10,000                        "
6050022028,"
2/8/2016                        ","
$340,000                        "
6050022028,"
2/22/2013                        ","
$230,000                        "
6050022028,"
1/31/2012                        ","
$135,000                        "
2459007006,"
1/25/2021                        ","
$1,700,000                        "
4467031049,"
1/25/2021                        ","
$750,000                        "
2833037060,"
1/25/2021                        ","
$791,000                        "
2833037060,"
6/29/2001                        ","
$345,500                        "
3057030029,"
1/25/2021                        ","
$970,000                        "
3057030029,"
6/29/2005                        ","
$790,000                        "
5453001003,"
1/25/2021                        ","
$475,000                        "
4401002091,"
1/25/2021                        ","
$650,000                        "
4401002091,"
10/9/2015                        ","
$530,000                        "
4401002091,"
4/1/2005                        ","
$530,000                        "
4401002091,"
6/5/1995                        ","
$135,000                        "
4401002091,"
6/10/1988                        ","
$171,000                        "
5751013014,"
1/25/2021                        ","
$760,000                        "
5751013014,"
11/3/1998                        ","
$165,000                        "
4329004065,"
1/25/2021                        ","
$1,601,000                        "
4329004065,"
8/5/2014                        ","
$1,410,000                        "
4329004065,"
9/3/2009                        ","
$1,250,000                        "
4329004065,"
10/1/2008                        ","
$850,000                        "
3204033056,"
1/25/2021                        ","
$470,000                        "
3204033056,"
1/27/1988                        ","
$152,000                        "
2151029039,"
1/25/2021                        ","
$1,170,000                        "
2151029039,"
10/22/2014                        ","
$645,000                        "
5067016029,"
1/25/2021                        ","
$900,000                        "
5067016029,"
5/19/1994                        ","
$265,000                        "
5067016029,"
4/4/1991                        ","
$257,500                        "
7442030036,"
1/25/2021                        ","
$600,000                        "
7442030036,"
2/20/2004                        ","
$389,000                        "
8134033032,"
1/25/2021                        ","
$725,000                        "
8134033032,"
1/25/1989                        ","
$350,000                        "
7583004011,"
1/25/2021                        ","
$1,595,000                        "
2266013061,"
1/25/2021                        ","
$877,000                        "
2556016021,"
1/25/2021                        ","
$500,000                        "
2556016021,"
12/20/2002                        ","
$175,000                        "
7256005101,"
6/2/2006                        ","
$440,000                        "
7256005101,"
2/11/2005                        ","
$419,500                        "
7256005101,"
8/2/2002                        ","
$284,500                        "
7256005101,"
3/14/1997                        ","
$133,500                        "
4020028016,"
1/25/2021                        ","
$454,000                        "
4020028016,"
12/13/2013                        ","
$225,000                        "
3112031010,"
1/25/2021                        ","
$525,000                        "
3112031010,"
3/4/2016                        ","
$330,000                        "
2257016004,"
1/25/2021                        ","
$2,020,000                        "
2206023011,"
1/25/2021                        ","
$20,000                        "
2206023011,"
1/20/2005                        ","
$409,000                        "
3051002005,"
4/24/2018                        ","
$102,000                        "
3051002005,"
3/4/1998                        ","
$28,000                        "
3051002005,"
9/9/1994                        ","
$35,000                        "
3051002005,"
9/9/1994                        ","
$35,000                        "
8385026083,"
1/25/2021                        ","
$430,000                        "
8385026083,"
12/12/2014                        ","
$320,000                        "
8385026083,"
9/21/2007                        ","
$340,000                        "
8385026083,"
6/20/1995                        ","
$115,000                        "
2861012029,"
1/25/2021                        ","
$550,000                        "
2861012029,"
9/22/2015                        ","
$425,500                        "
2861012029,"
10/21/2002                        ","
$263,000                        "
2861012029,"
6/26/1992                        ","
$177,000                        "
2356028033,"
10/6/2006                        ","
$499,500                        "
8706007091,"
1/25/2021                        ","
$350,000                        "
8706007091,"
3/8/2016                        ","
$255,000                        "
8706007091,"
12/23/2010                        ","
$186,000                        "
8706007091,"
1/22/2003                        ","
$183,500                        "
8706007091,"
3/7/2001                        ","
$128,000                        "
8706007091,"
11/2/1989                        ","
$114,000                        "
4001022001,"
1/25/2021                        ","
$930,000                        "
7532020017,"
1/25/2021                        ","
$1,265,000                        "
7532020017,"
12/28/2005                        ","
$876,000                        "
5120012033,"
1/25/2021                        ","
$675,000                        "
5120012033,"
5/4/2017                        ","
$410,000                        "
5120012033,"
5/20/2009                        ","
$220,000                        "
5120012033,"
1/30/2007                        ","
$560,000                        "
5120012033,"
1/31/1995                        ","
$130,000                        "
5527032008,"
1/25/2021                        ","
$2,370,000                        "
5527032008,"
12/15/2016                        ","
$1,595,000                        "
5527032008,"
2/14/2003                        ","
$755,000                        "
5527032008,"
1/8/1999                        ","
$523,500                        "
5527032008,"
6/4/1998                        ","
$389,000                        "
2606016011,"
1/25/2021                        ","
$1,025,000                        "
2606016011,"
10/13/2009                        ","
$645,000                        "
2606016011,"
4/19/2005                        ","
$748,000                        "
2606016011,"
2/29/2000                        ","
$365,000                        "
2606016011,"
7/20/1992                        ","
$313,000                        "
7057026011,"
1/25/2021                        ","
$660,000                        "
7057026011,"
9/16/2005                        ","
$540,000                        "
7244020015,"
1/25/2021                        ","
$2,500,000                        "
7244020015,"
7/28/2017                        ","
$2,081,000                        "
6043011009,"
1/25/2021                        ","
$475,000                        "
8159012007,"
1/25/2021                        ","
$567,500                        "
8159012007,"
8/7/2001                        ","
$167,000                        "
3150078038,"
1/25/2021                        ","
$400,000                        "
3150078038,"
7/19/2018                        ","
$335,000                        "
3150078038,"
10/10/2008                        ","
$784,500                        "
3022022005,"
1/25/2021                        ","
$42,000                        "
3244027212,"
1/25/2021                        ","
$462,000                        "
3244027212,"
5/30/2018                        ","
$408,000                        "
3244027212,"
5/16/2016                        ","
$355,000                        "
3244027212,"
6/24/2010                        ","
$265,000                        "
3244027212,"
3/20/2002                        ","
$187,000                        "
3244027212,"
8/3/1988                        ","
$100,500                        "
5492010017,"
1/25/2021                        ","
$850,000                        "
3014027027,"
1/25/2021                        ","
$950,000                        "
5744001027,"
10/11/2001                        ","
$415,000                        "
5643013178,"
1/25/2021                        ","
$515,000                        "
5643013178,"
8/24/2017                        ","
$395,000                        "
5643013178,"
8/26/2004                        ","
$319,000                        "
5643013178,"
8/31/1992                        ","
$97,745                        "
4467012015,"
1/25/2021                        ","
$4,600,000                        "
4467012015,"
5/7/2003                        ","
$2,625,000                        "
4467012015,"
5/4/1999                        ","
$2,000,000                        "
4467012015,"
7/29/1996                        ","
$280,000                        "
4467012015,"
9/30/1994                        ","
$800,000                        "
4467012015,"
12/15/1989                        ","
$633,409                        "
5582010005,"
1/25/2021                        ","
$954,000                        "
2807012011,"
1/25/2021                        ","
$600,000                        "
2807012011,"
4/19/2018                        ","
$511,000                        "
2807012011,"
12/16/2015                        ","
$466,000                        "
2807012011,"
7/10/2013                        ","
$396,000                        "
2807012011,"
4/1/2013                        ","
$340,000                        "
4160029013,"
12/13/2019                        ","
$1,250,000                        "
4160029013,"
4/28/1988                        ","
$379,000                        "
5531007042,"
8/11/2017                        ","
$1,650,000                        "
5031011013,"
1/22/2021                        ","
$1,781,000                        "
5031011013,"
12/29/2016                        ","
$842,000                        "
3235043032,"
9/16/2008                        ","
$1,282,544                        "
5734015170,"
10/11/2019                        ","
$752,000                        "
5734015170,"
1/29/2007                        ","
$570,000                        "
7513012008,"
1/22/2021                        ","
$1,285,000                        "
8028011033,"
1/22/2021                        ","
$570,000                        "
8028011033,"
8/11/2010                        ","
$288,000                        "
8028011033,"
12/7/2009                        ","
$205,000                        "
8028011033,"
1/27/2004                        ","
$275,000                        "
8028011033,"
10/11/2002                        ","
$205,000                        "
8028011033,"
11/16/1999                        ","
$140,000                        "
8028011033,"
6/2/1995                        ","
$95,000                        "
8037055001,"
1/22/2021                        ","
$5,900,000                        "
8037055001,"
12/12/2006                        ","
$5,113,000                        "
8037055001,"
2/27/2002                        ","
                                N/A
                        "
8037055001,"
12/28/2001                        ","
$1,337,000                        "
8037055001,"
10/16/1998                        ","
                                N/A
                        "
8673010015,"
1/22/2021                        ","
$30,000                        "
8673010015,"
1/22/1988                        ","
$130,000                        "
8158026013,"
1/22/2021                        ","
$690,000                        "
8158026013,"
9/17/2020                        ","
$530,000                        "
8158026013,"
9/16/2020                        ","
$510,000                        "
8158026013,"
9/13/1989                        ","
$195,000                        "
2656012013,"
1/22/2021                        ","
$600,000                        "
6381012023,"
1/22/2021                        ","
$635,000                        "
6381012023,"
7/16/2001                        ","
$185,000                        "
5735017093,"
1/11/2021                        ","
$439,000                        "
5735017093,"
12/31/2012                        ","
$250,000                        "
5735017093,"
4/25/2006                        ","
$378,000                        "
5735017093,"
7/20/2004                        ","
$250,000                        "
5735017093,"
10/4/1999                        ","
$112,000                        "
5735017093,"
8/10/1990                        ","
$125,500                        "
8009003135,"
1/22/2021                        ","
$592,000                        "
8009003135,"
11/8/2010                        ","
$389,000                        "
7513007005,"
1/22/2021                        ","
$1,610,000                        "
5548005046,"
1/22/2021                        ","
$1,360,000                        "
5548005046,"
10/22/2014                        ","
$1,180,000                        "
6030017018,"
1/22/2021                        ","
$2,185,000                        "
5427030019,"
1/22/2021                        ","
$1,852,500                        "
5427030019,"
10/15/2013                        ","
$990,000                        "
5427030019,"
12/18/2007                        ","
$799,000                        "
5427030019,"
7/11/2007                        ","
$795,000                        "
4366013004,"
1/22/2021                        ","
$2,060,000                        "
4366013004,"
12/3/2010                        ","
$1,345,000                        "
4366013004,"
6/30/1999                        ","
$620,000                        "
4366013004,"
2/27/1997                        ","
$380,000                        "
2566005051,"
1/22/2021                        ","
$530,000                        "
2566005051,"
8/8/2003                        ","
$223,500                        "
6246004021,"
1/22/2021                        ","
$887,000                        "
6246004021,"
4/30/2004                        ","
$560,000                        "
6246004021,"
11/7/1994                        ","
$245,500                        "
7281015008,"
1/22/2021                        ","
$350,000                        "
7281015008,"
8/12/1988                        ","
$73,000                        "
2325030013,"
1/22/2021                        ","
$650,000                        "
2325030013,"
4/1/1993                        ","
$180,000                        "
4423010021,"
1/22/2021                        ","
$2,850,000                        "
2680010023,"
1/22/2021                        ","
$765,000                        "
2680010023,"
4/6/2017                        ","
$579,000                        "
2680010023,"
10/21/2009                        ","
$380,000                        "
2680010023,"
5/31/2002                        ","
$259,000                        "
5620005030,"
1/22/2021                        ","
$1,245,000                        "
4203028213,"
1/22/2021                        ","
$1,550,000                        "
4203028213,"
7/28/1995                        ","
$272,500                        "
3150068058,"
1/22/2021                        ","
$400,000                        "
3150068058,"
8/20/2013                        ","
$263,000                        "
3150068058,"
6/17/2010                        ","
$4,024,000                        "
3150068058,"
6/4/2008                        ","
$1,656,500                        "
3135004009,"
1/22/2021                        ","
$255,000                        "
3135004009,"
4/19/2017                        ","
$190,000                        "
3135004009,"
6/2/2009                        ","
$55,500                        "
3135004009,"
7/6/1998                        ","
$66,000                        "
3135004009,"
3/17/1998                        ","
$38,500                        "
3135004009,"
12/15/1989                        ","
$90,000                        "
2024016073,"
8/8/1990                        ","
$174,000                        "
5214015015,"
7/8/2016                        ","
$375,000                        "
2830021004,"
1/22/2021                        ","
$1,100,000                        "
2830021004,"
6/28/2001                        ","
$475,000                        "
8588030042,"
1/22/2021                        ","
$1,299,000                        "
8588030042,"
11/13/2014                        ","
$1,150,000                        "
8588030042,"
9/5/2014                        ","
$1,140,000                        "
8588030042,"
8/15/2013                        ","
$640,500                        "
8588030042,"
7/20/2010                        ","
$670,000                        "
8588030042,"
12/23/1994                        ","
$250,000                        "
8588030042,"
8/16/1989                        ","
$357,000                        "
2470030002,"
1/22/2021                        ","
$1,075,000                        "
2367001070,"
1/22/2021                        ","
$522,500                        "
2367001070,"
5/31/2002                        ","
$208,000                        "
8110025023,"
10/30/1992                        ","
$150,000                        "
3003008021,"
1/22/2021                        ","
$340,000                        "
3003008021,"
4/4/1990                        ","
$92,000                        "
8315028038,"
1/22/2021                        ","
$476,000                        "
8315028038,"
8/30/2006                        ","
$415,000                        "
8315028038,"
12/16/2004                        ","
$338,000                        "
8315028038,"
2/20/1998                        ","
$109,000                        "
8315028038,"
5/1/1991                        ","
$126,500                        "
2485020057,"
1/22/2021                        ","
$426,000                        "
2485020057,"
7/16/1999                        ","
$109,000                        "
2485020057,"
11/17/1994                        ","
$47,500                        "
4180003015,"
1/22/2021                        ","
$3,560,000                        "
4180003015,"
10/25/2018                        ","
$3,500,000                        "
4180003015,"
4/23/1991                        ","
                                N/A
                        "
2668020005,"
1/22/2021                        ","
$820,000                        "
2668020005,"
1/7/2009                        ","
$440,000                        "
2668020005,"
7/17/2008                        ","
$345,000                        "
2668020005,"
11/15/2005                        ","
$585,000                        "
5373015018,"
1/22/2021                        ","
$675,000                        "
5373015018,"
7/17/1996                        ","
$154,000                        "
7552001027,"
1/22/2021                        ","
$530,000                        "
7552001027,"
3/31/2006                        ","
$460,000                        "
7552001027,"
9/8/1995                        ","
$140,000                        "
5003015019,"
1/22/2021                        ","
$555,000                        "
5003015019,"
4/23/1999                        ","
$119,000                        "
7439014087,"
1/22/2021                        ","
$450,000                        "
7439014087,"
6/28/1996                        ","
$100,000                        "
3049016012,"
1/22/2021                        ","
$470,000                        "
3049016012,"
1/3/2006                        ","
$90,000                        "
3023064010,"
1/22/2021                        ","
$340,000                        "
3023064010,"
7/24/2009                        ","
$145,000                        "
3023064010,"
5/4/2004                        ","
$280,000                        "
3023064010,"
5/30/1990                        ","
$175,000                        "
8589008033,"
8/2/2007                        ","
$765,000                        "
8589008033,"
7/22/2005                        ","
$650,000                        "
8589008033,"
8/8/1994                        ","
$269,000                        "
5644017054,"
1/22/2021                        ","
$655,000                        "
5644017054,"
12/27/2002                        ","
$287,000                        "
5644017054,"
7/2/1998                        ","
$172,000                        "
5644017054,"
12/18/1992                        ","
$170,000                        "
3234027023,"
1/22/2021                        ","
$195,000                        "
5468013073,"
1/22/2021                        ","
$725,000                        "
5468013073,"
8/25/2017                        ","
$450,000                        "
5468013073,"
11/18/2016                        ","
$360,000                        "
5468013073,"
11/22/2005                        ","
$300,000                        "
4452003102,"
2/26/2013                        ","
$2,750,000                        "
4452003102,"
2/17/2011                        ","
$2,500,000                        "
4452003102,"
11/14/2005                        ","
$2,893,000                        "
4452003102,"
6/30/2004                        ","
                                N/A
                        "
4452003102,"
10/30/1991                        ","
$1,035,000                        "
3170047036,"
1/22/2021                        ","
$315,000                        "
3170047036,"
8/31/2000                        ","
$102,000                        "
3170047036,"
7/17/1998                        ","
$82,000                        "
2048013007,"
1/22/2021                        ","
$330,000                        "
2048013007,"
6/6/2017                        ","
$315,500                        "
2048013007,"
5/15/2015                        ","
$245,000                        "
2048013007,"
5/15/2015                        ","
$245,000                        "
2048013007,"
10/10/2014                        ","
$230,000                        "
2048013007,"
10/11/2012                        ","
$130,000                        "
2048013007,"
4/13/2009                        ","
$160,000                        "
2048013007,"
2/5/2009                        ","
$212,060                        "
2048013007,"
7/7/2006                        ","
$312,000                        "
2048013007,"
10/4/2001                        ","
$135,000                        "
2048013007,"
9/21/1993                        ","
                                N/A
                        "
2346028139,"
5/25/2016                        ","
$375,000                        "
2346028139,"
9/17/1999                        ","
$115,000                        "
2346028139,"
6/7/1989                        ","
$122,000                        "
5080001061,"
2/16/2010                        ","
$499,000                        "
8704012007,"
1/22/2021                        ","
$695,000                        "
5642014139,"
1/22/2021                        ","
$900,000                        "
5642014139,"
4/15/2015                        ","
$760,000                        "
6232027027,"
1/22/2021                        ","
$455,000                        "
6232027027,"
7/30/1999                        ","
$142,000                        "
2861053036,"
1/22/2021                        ","
$645,000                        "
2861053036,"
12/16/2011                        ","
$390,000                        "
2861053036,"
10/27/1989                        ","
$321,000                        "
2052034014,"
1/22/2021                        ","
$1,085,000                        "
8558019016,"
1/22/2021                        ","
$551,000                        "
3145028031,"
1/22/2021                        ","
$60,000                        "
3145028031,"
5/24/1999                        ","
$28,000                        "
3145028031,"
12/22/1998                        ","
$7,500                        "
3145028031,"
2/5/1998                        ","
$9,408                        "
3145028031,"
12/6/1988                        ","
$17,000                        "
8080015043,"
1/22/2021                        ","
$505,000                        "
8080015043,"
10/3/2019                        ","
$350,000                        "
8080015043,"
3/13/2015                        ","
$310,000                        "
8392017050,"
1/22/2021                        ","
$2,073,000                        "
8392017050,"
7/31/2014                        ","
$1,207,500                        "
8392017050,"
5/11/1994                        ","
$219,500                        "
8392017050,"
7/25/1991                        ","
$381,000                        "
8392017050,"
7/25/1991                        ","
$152,000                        "
3204073007,"
1/22/2021                        ","
$575,000                        "
3204073007,"
4/23/2008                        ","
$330,000                        "
3204073007,"
3/29/2006                        ","
$661,000                        "
3204073007,"
1/31/2006                        ","
$549,000                        "
7217010091,"
1/22/2021                        ","
$645,000                        "
7231022009,"
1/22/2021                        ","
$825,000                        "
7231022009,"
8/7/2020                        ","
$792,500                        "
4031002017,"
1/22/2021                        ","
$465,000                        "
4031002017,"
7/18/1989                        ","
$125,000                        "
8761018015,"
1/22/2021                        ","
$720,000                        "
4207002015,"
1/22/2021                        ","
$2,600,000                        "
4207002015,"
8/30/2019                        ","
$109,783,000                        "
4207002015,"
6/9/1989                        ","
$63,227,000                        "
8166013003,"
1/22/2021                        ","
$470,000                        "
8166013003,"
5/16/2018                        ","
$460,000                        "
7048021021,"
1/22/2021                        ","
$772,000                        "
7048021021,"
10/24/1991                        ","
$192,500                        "
2216021013,"
1/2/1997                        ","
$155,000                        "
6334019032,"
1/22/2021                        ","
$575,000                        "
6018025011,"
8/6/2001                        ","
$167,000                        "
6018025011,"
2/28/2001                        ","
$130,000                        "
2362018083,"
1/22/2021                        ","
$680,000                        "
2362018083,"
2/12/2010                        ","
$445,000                        "
2146036134,"
1/22/2021                        ","
$359,000                        "
2146036134,"
8/14/2015                        ","
$267,500                        "
2146036134,"
2/3/2006                        ","
$294,500                        "
8225023012,"
1/27/2009                        ","
$350,000                        "
2656022182,"
1/22/2021                        ","
$560,000                        "
2656022182,"
12/28/2000                        ","
$170,000                        "
2656022182,"
9/28/1990                        ","
$237,000                        "
5679002019,"
1/22/2021                        ","
$797,000                        "
5679002019,"
6/3/2019                        ","
$665,000                        "
5679002019,"
7/7/1989                        ","
$232,000                        "
4246014029,"
1/22/2021                        ","
$3,150,000                        "
4246014029,"
9/7/2018                        ","
$2,695,000                        "
4246014029,"
5/3/2017                        ","
$1,200,000                        "
4246014029,"
12/31/1998                        ","
$287,000                        "
7231021018,"
1/22/2021                        ","
$990,000                        "
7231021018,"
11/16/2020                        ","
$737,000                        "
5033014027,"
1/22/2021                        ","
$1,270,000                        "
3153091026,"
1/22/2021                        ","
$455,000                        "
3153091026,"
1/24/2007                        ","
$465,000                        "
8515017160,"
1/16/1997                        ","
$141,500                        "
8515017160,"
8/1/1989                        ","
$165,000                        "
8039014012,"
1/22/2021                        ","
$775,000                        "
8039014012,"
4/24/2007                        ","
$577,000                        "
8039014012,"
1/3/2003                        ","
                                N/A
                        "
8039014012,"
2/23/2000                        ","
$206,000                        "
8039014012,"
4/15/1997                        ","
$155,000                        "
3235046038,"
9/16/2008                        ","
$1,282,544                        "
6030017016,"
1/22/2021                        ","
$2,185,000                        "
5149023082,"
1/22/2021                        ","
$510,000                        "
5149023082,"
8/18/2009                        ","
$330,000                        "
6145011022,"
1/22/2021                        ","
$465,000                        "
4326037082,"
4/3/1990                        ","
$960,000                        "
5525034030,"
1/22/2021                        ","
$850,000                        "
2214014014,"
1/22/2021                        ","
$526,000                        "
2214014014,"
1/2/2003                        ","
$225,000                        "
5188012014,"
1/22/2021                        ","
$710,000                        "
4303031035,"
8/31/1994                        ","
$125,000                        "
4303031035,"
1/29/1988                        ","
$186,000                        "
2601074017,"
1/22/2021                        ","
$2,000,000                        "
2601074017,"
2/1/2013                        ","
$1,300,000                        "
2601074017,"
8/22/2003                        ","
$1,073,500                        "
2283002037,"
4/16/1999                        ","
$800,000                        "
2283002037,"
2/3/1998                        ","
$600,000                        "
2362004020,"
1/22/2021                        ","
$1,710,000                        "
2362004020,"
8/21/2013                        ","
$847,000                        "
7059012024,"
1/22/2021                        ","
$615,000                        "
7059012024,"
9/28/1995                        ","
$136,000                        "
3037016027,"
1/22/2021                        ","
$200,000                        "
8410031020,"
1/22/2021                        ","
$400,000                        "
3033011017,"
1/22/2021                        ","
$570,000                        "
2366027110,"
1/22/2021                        ","
$660,000                        "
2366027110,"
7/22/2016                        ","
$520,000                        "
2366027110,"
5/25/2006                        ","
$525,500                        "
7445003152,"
1/22/2021                        ","
$620,000                        "
7445003152,"
6/15/1992                        ","
$292,000                        "
2416026042,"
1/22/2021                        ","
$499,000                        "
2416026042,"
12/8/2016                        ","
$424,500                        "
2416026042,"
12/28/2012                        ","
$316,500                        "
2416026042,"
1/6/2010                        ","
$320,000                        "
2842027214,"
1/22/2021                        ","
$385,000                        "
2842027214,"
7/26/2016                        ","
$299,000                        "
2842027214,"
8/27/2008                        ","
$223,000                        "
2842027214,"
8/16/2005                        ","
$350,000                        "
2842027214,"
10/19/2001                        ","
$160,000                        "
2842027214,"
5/26/1992                        ","
$137,272                        "
5683007041,"
1/22/2021                        ","
$370,000                        "
5683007041,"
11/23/2016                        ","
$295,000                        "
5683007041,"
5/24/2012                        ","
$137,500                        "
5683007041,"
6/3/2004                        ","
$225,000                        "
5683007041,"
10/29/1999                        ","
$70,000                        "
5594009015,"
1/22/2021                        ","
$1,070,000                        "
5594009015,"
12/5/2008                        ","
$425,000                        "
2668006022,"
1/22/2021                        ","
$683,000                        "
2668006022,"
11/8/1999                        ","
$233,000                        "
2668006022,"
4/30/1991                        ","
$223,000                        "
2872018010,"
1/22/2021                        ","
$1,150,000                        "
2872018010,"
1/10/1995                        ","
$385,000                        "
2861018082,"
1/22/2021                        ","
$775,000                        "
2861018082,"
6/1/1998                        ","
$220,000                        "
2861018082,"
11/4/1994                        ","
$210,000                        "
2861018082,"
7/13/1989                        ","
$292,500                        "
5459027027,"
1/22/2021                        ","
$782,500                        "
5459027027,"
9/6/1996                        ","
$145,000                        "
7262016015,"
1/22/2021                        ","
$575,000                        "
7262016015,"
7/31/2013                        ","
$310,000                        "
7262016015,"
10/3/2012                        ","
$238,000                        "
7262016015,"
9/2/1988                        ","
$93,000                        "
7075027021,"
1/22/2021                        ","
$930,000                        "
7075027021,"
8/23/2019                        ","
$880,000                        "
7075027021,"
8/15/2017                        ","
$750,000                        "
7075027021,"
2/2/1995                        ","
$255,500                        "
7075027021,"
7/22/1988                        ","
$294,000                        "
2851009008,"
1/22/2021                        ","
$495,000                        "
2851009008,"
4/13/2009                        ","
                                N/A
                        "
8295020074,"
1/22/2021                        ","
$285,000                        "
8295020074,"
9/16/2002                        ","
$98,000                        "
8295020074,"
7/28/1989                        ","
$85,000                        "
7553002017,"
1/22/2021                        ","
$750,000                        "
8222019063,"
1/22/2021                        ","
$800,000                        "
2865092008,"
1/22/2021                        ","
$775,000                        "
2276011068,"
1/22/2021                        ","
$685,000                        "
2276011068,"
5/12/1993                        ","
$202,000                        "
5603019016,"
11/7/2012                        ","
$575,000                        "
5603019016,"
8/26/2008                        ","
$575,000                        "
5603019016,"
10/14/2005                        ","
$539,000                        "
5603019016,"
1/12/1988                        ","
$158,000                        "
7061013005,"
1/22/2021                        ","
$820,000                        "
7061013005,"
8/9/1993                        ","
$170,000                        "
7061013005,"
8/26/1988                        ","
$179,000                        "
7061013005,"
8/26/1988                        ","
$179,000                        "
6103028018,"
1/22/2021                        ","
$722,000                        "
6103028018,"
5/24/2013                        ","
$410,000                        "
6103028018,"
3/15/2006                        ","
$585,000                        "
6103028018,"
3/15/2006                        ","
$585,000                        "
6103028018,"
6/13/2002                        ","
$292,000                        "
6103028018,"
12/1/1999                        ","
$178,000                        "
3101007039,"
1/22/2021                        ","
$655,000                        "
3101007039,"
3/28/2019                        ","
$485,000                        "
3101007039,"
5/23/2013                        ","
$340,000                        "
3101007039,"
7/17/2000                        ","
$223,000                        "
3101007039,"
3/2/1990                        ","
$283,000                        "
4459017017,"
1/22/2021                        ","
$13,100,000                        "
4459017017,"
10/17/2011                        ","
$12,000,000                        "
4459017017,"
12/23/2009                        ","
$6,000,000                        "
4459017017,"
10/21/2005                        ","
                                N/A
                        "
4459017017,"
5/6/2005                        ","
                                N/A
                        "
4459017017,"
3/30/2004                        ","
                                N/A
                        "
6351015025,"
1/22/2021                        ","
$500,000                        "
5343006009,"
1/22/2021                        ","
$968,000                        "
5343006009,"
3/14/2013                        ","
$670,000                        "
5343006009,"
11/7/2012                        ","
$500,000                        "
5852008032,"
10/17/2018                        ","
$775,000                        "
5852008032,"
8/31/1993                        ","
$195,000                        "
8740023001,"
1/22/2021                        ","
$750,000                        "
8740023001,"
6/19/2020                        ","
$490,000                        "
6248024006,"
1/22/2021                        ","
$630,000                        "
6248024006,"
2/23/2018                        ","
$700,000                        "
6248024006,"
6/27/1997                        ","
$160,000                        "
7120013016,"
1/22/2021                        ","
$545,000                        "
7120013016,"
7/25/2014                        ","
$362,000                        "
7120013016,"
2/27/2014                        ","
$220,000                        "
7120013016,"
2/6/2003                        ","
$186,000                        "
3051034001,"
1/22/2021                        ","
$342,000                        "
3051034001,"
1/31/2014                        ","
$180,000                        "
3051034001,"
6/27/2001                        ","
$117,500                        "
3051034001,"
2/16/2001                        ","
$68,500                        "
3051034001,"
4/28/1997                        ","
$100,000                        "
3051034001,"
4/4/1997                        ","
$65,000                        "
5029005033,"
1/22/2021                        ","
$1,100,000                        "
5183012028,"
1/22/2021                        ","
$2,035,000                        "
5183012028,"
2/5/2016                        ","
$1,125,000                        "
5183012028,"
4/18/2014                        ","
$95,000                        "
5183012028,"
9/22/2005                        ","
$1,150,000                        "
5183012028,"
8/7/2003                        ","
$317,500                        "
5183012028,"
12/17/2002                        ","
$223,000                        "
5183012028,"
10/15/2001                        ","
$407,500                        "
5183012028,"
1/6/1992                        ","
$5,000                        "
5183012028,"
5/30/1989                        ","
$106,500                        "
7216021032,"
1/22/2021                        ","
$477,000                        "
7216021032,"
12/29/2015                        ","
$400,000                        "
7216021032,"
5/6/2015                        ","
$336,000                        "
7216021032,"
5/6/2015                        ","
$336,000                        "
7216021032,"
8/11/1988                        ","
$153,500                        "
8015001004,"
2/14/1997                        ","
$139,000                        "
6065032026,"
1/22/2021                        ","
$625,000                        "
6065032026,"
6/21/2013                        ","
$272,000                        "
6065032026,"
1/30/2013                        ","
$235,000                        "
6065032026,"
4/26/2012                        ","
$148,750                        "
6065032026,"
1/25/2005                        ","
$330,000                        "
6065032026,"
3/15/2002                        ","
$200,000                        "
6065032026,"
6/19/1990                        ","
$147,000                        "
6065032026,"
8/26/1988                        ","
$105,000                        "
2856009016,"
1/22/2021                        ","
$560,000                        "
2856009016,"
12/27/1991                        ","
$100,000                        "
6138014002,"
1/22/2021                        ","
$545,000                        "
2846013019,"
1/22/2021                        ","
$487,000                        "
2846013019,"
12/19/2017                        ","
$360,000                        "
2846013019,"
6/21/2017                        ","
$177,000                        "
7369002164,"
1/22/2021                        ","
$580,000                        "
7369002164,"
2/2/2017                        ","
$520,000                        "
7369002164,"
6/19/1989                        ","
$225,000                        "
5178005016,"
1/22/2021                        ","
$625,000                        "
3244159114,"
1/22/2021                        ","
$630,000                        "
4403017004,"
1/22/2021                        ","
$3,215,000                        "
